Filename,pvalue_BUSTEDSMH,pvalue_BUSTEDS,delta_for_p-value,BUSTEDS-dNdS,BUSTEDSMH-dNdS,delta_dNdS
ENSGT00390000003809.Euteleostomi.001.nex,0.5,0.3943400279840563,0.10565997201594368,0.09459844393298973,0.07832655595134576,-0.016271887981643973
ENSGT00390000015751.Euteleostomi.001.nex,0.4444863604022866,0.3445375741796938,0.09994878622259284,0.04250039424638023,0.03654794059704862,-0.005952453649331613
ENSGT00390000003175.Euteleostomi.001.nex,0.5,0.4538941177924834,0.0461058822075166,0.1508941764418089,0.131934014176539,-0.01896016226526992
ENSGT00390000000376.Euteleostomi.001.nex,0.4873397614595973,0.5,-0.012660238540402713,0.1997103441425915,0.1785907765242788,-0.021119567618312712
ENSGT00390000009781.Euteleostomi.001.nex,0.5,0.5,0.0,0.7006394253000048,0.6248945512382774,-0.07574487406172736
ENSGT00390000001577.Euteleostomi.001.nex,0.5,0.5,0.0,0.1335374467170131,0.1155681672781762,-0.017969279438836888
ENSGT00390000002993.Euteleostomi.001.nex,0.5,0.5,0.0,0.1597280157969812,0.1458827601554291,-0.013845255641552118
ENSGT00390000006393.Euteleostomi.004.nex,0.09700863339678195,0.5,-0.40299136660321805,0.01569873766473089,0.01309663662780709,-0.0026021010369238
ENSGT00390000004582.Euteleostomi.001.nex,0.5,0.5,0.0,0.1216837541937689,0.09117003445942817,-0.030513719734340722
ENSGT00390000004595.Euteleostomi.001.nex,0.5,0.5,0.0,0.07566165965975434,0.06647385835194043,-0.009187801307813909
ENSGT00390000007796.Euteleostomi.001.nex,0.5,0.5,0.0,0.08313056325412534,0.06856721801782363,-0.014563345236301706
ENSGT00390000002205.Euteleostomi.002.nex,0.5,0.5,0.0,0.08008266352175905,0.07139534371066883,-0.008687319811090222
ENSGT00390000002232.Euteleostomi.003.nex,0.5,0.5,0.0,0.1378214008897767,0.1191107900434638,-0.01871061084631291
ENSGT00390000014513.Euteleostomi.001.nex,0.5,0.5,0.0,0.08235051564272644,0.07495380814292424,-0.007396707499802202
ENSGT00390000012069.Euteleostomi.001.nex,0.5,0.5,0.0,0.1098771262055087,0.09218083524508311,-0.01769629096042559
ENSGT00390000000610.Euteleostomi.002.nex,0.5,0.3935699711110662,0.10643002888893383,0.1360126923367533,0.1077356880435586,-0.028277004293194713
ENSGT00390000005268.Euteleostomi.005.nex,0.5,0.5,0.0,0.01484921157797409,0.01220301815072263,-0.0026461934272514597
ENSGT00390000001134.Euteleostomi.001.nex,0.5,0.5,0.0,0.03685064020074749,0.03419062159758039,-0.0026600186031670997
ENSGT00390000017707.Euteleostomi.001.nex,0.5,0.5,0.0,0.03153623005291196,0.02660679813571941,-0.004929431917192549
ENSGT00390000015257.Euteleostomi.001.nex,0.5,0.0135138865056228,0.4864861134943772,0.01621948575631634,0.01323131321157104,-0.0029881725447453017
ENSGT00390000003464.Euteleostomi.001.nex,0.5,0.5,0.0,0.1146624910143276,0.0940361898873824,-0.020626301126945204
ENSGT00390000009290.Euteleostomi.001.nex,0.5,0.5,0.0,0.4286045708311177,0.3326008222895572,-0.09600374854156052
ENSGT00390000017655.Euteleostomi.001.nex,0.3996495556260037,0.3682546103055518,0.031394945320451895,0.03611694703757948,0.02956862072773261,-0.006548326309846867
ENSGT00390000001071.Euteleostomi.001.nex,0.4215703791357874,0.5,-0.07842962086421262,0.322830811768301,0.31181368079196,-0.011017130976340994
ENSGT00390000017767.Euteleostomi.002.nex,0.5,0.2367776655244007,0.2632223344755993,0.09991988807051447,0.07523560481944146,-0.02468428325107301
ENSGT00390000004708.Euteleostomi.001.nex,0.5,0.5,0.0,0.2529084295302259,0.2096890934454627,-0.04321933608476322
ENSGT00390000012850.Euteleostomi.001.nex,0.5,0.06042694119554282,0.4395730588044572,0.1949725522508039,0.1664309508798482,-0.02854160137095571
ENSGT00390000000455.Euteleostomi.001.nex,0.5,0.3779838793569661,0.12201612064303391,0.107358948081826,0.09102881829089815,-0.01633012979092785
ENSGT00390000009187.Euteleostomi.002.nex,0.2919697192563571,0.2618488454091237,0.030120873847233443,0.02828616624054611,0.02625278562571524,-0.002033380614830868
ENSGT00390000001254.Euteleostomi.001.nex,0.5,0.5,0.0,0.2644797036586199,0.2447502627569977,-0.01972944090162218
ENSGT00390000012309.Euteleostomi.001.nex,0.5,0.5,0.0,0.05041586560443582,0.04677022271356716,-0.003645642890868661
ENSGT00390000007739.Euteleostomi.001.nex,0.4229049993067232,0.4973799114706377,-0.0744749121639145,0.07349269405851652,0.05002400757629998,-0.02346868648221654
ENSGT00390000002112.Euteleostomi.001.nex,0.5,0.4632063416325795,0.03679365836742049,0.1197930641300787,0.1052331626839227,-0.014559901446156001
ENSGT00390000002879.Euteleostomi.001.nex,0.5,0.5,0.0,0.1682552806970346,0.1554517964817249,-0.01280348421530969
ENSGT00390000011058.Euteleostomi.001.nex,0.5,0.5,0.0,0.07948720020974268,0.06152281576937048,-0.017964384440372197
ENSGT00390000000510.Euteleostomi.001.nex,0.5,0.4654855868535029,0.034514413146497114,0.1012642699011713,0.09087883142571423,-0.01038543847545706
ENSGT00390000015137.Euteleostomi.001.nex,0.5,0.5,0.0,0.2590455508747937,0.2238302359571019,-0.03521531491769181
ENSGT00390000002105.Euteleostomi.001.nex,0.03926829918589525,0.4473200866904553,-0.40805178750456006,0.217689253798768,0.1628003858680472,-0.054888867930720786
ENSGT00390000006916.Euteleostomi.001.nex,0.5,0.5,0.0,0.01818202202694367,0.01346710702675689,-0.004714915000186778
ENSGT00390000010581.Euteleostomi.001.nex,0.4804129646434413,0.5,-0.019587035356558702,0.2009393241732768,0.1796426209143969,-0.021296703258879918
ENSGT00390000013782.Euteleostomi.001.nex,0.5,0.4986749043523627,0.0013250956476372755,0.350168997135083,0.3028231656630603,-0.047345831472022704
ENSGT00390000013795.Euteleostomi.001.nex,0.5,0.5,0.0,0.2430903396468325,0.2180521886309123,-0.02503815101592019
ENSGT00390000001752.Euteleostomi.001.nex,0.5,0.01165152172287459,0.4883484782771254,0.1086912883379337,0.08249309457038229,-0.02619819376755142
ENSGT00390000016760.Euteleostomi.001.nex,0.5,0.5,0.0,0.2252562487353299,0.197309715376335,-0.027946533358994913
ENSGT00390000012618.Euteleostomi.001.nex,0.5,0.5,0.0,0.05490615136075856,0.04502352983191566,-0.009882621528842901
ENSGT00390000004940.Euteleostomi.001.nex,0.5,0.5,0.0,0.06968362312172655,0.05771537624632466,-0.011968246875401885
ENSGT00390000013965.Euteleostomi.001.nex,0.5,0.111614101201394,0.38838589879860597,0.2943076809645557,0.2265527373171518,-0.06775494364740386
ENSGT00390000001745.Euteleostomi.001.nex,0.5,1.924637159067544e-05,0.4999807536284093,0.3534869921310768,0.2732980000647961,-0.08018899206628072
ENSGT00390000014375.Euteleostomi.001.nex,0.04105807894688096,0.003736484364981085,0.037321594581899875,0.9676953825093093,0.8648089122722753,-0.10288647023703401
ENSGT00390000002414.Euteleostomi.001.nex,0.5,0.5,0.0,0.1842446650336689,0.1652970400962699,-0.018947624937399016
ENSGT00390000017024.Euteleostomi.001.nex,0.5,0.5,0.0,0.1626059328832733,0.1472143740573737,-0.015391558825899598
ENSGT00390000002403.Euteleostomi.001.nex,0.4515676273761812,0.4254480086550158,0.026119618721165416,0.08730394137720962,0.0819692614043742,-0.005334679972835418
ENSGT00390000013820.Euteleostomi.001.nex,0.5,0.4791182132249223,0.020881786775077682,0.369592766677239,0.341307968385283,-0.028284798291956015
ENSGT00390000011549.Euteleostomi.001.nex,0.009806518295477629,0.01065027144408653,-0.0008437531486089021,1.884396218819013,2.096058042751895,0.21166182393288202
ENSGT00390000004179.Euteleostomi.001.nex,0.432072760303237,0.2975808522761332,0.1344919080271038,0.1902502654478599,0.1677005429543472,-0.022549722493512697
ENSGT00390000008853.Euteleostomi.001.nex,0.5,0.001433906483843117,0.4985660935161569,0.08127760793952876,0.0660233739220391,-0.015254234017489668
ENSGT00390000012485.Euteleostomi.001.nex,0.5,0.03777866379468597,0.462221336205314,0.03746688556396348,0.03042730731632762,-0.0070395782476358575
ENSGT00390000008976.Euteleostomi.002.nex,0.5,0.5,0.0,0.138225374327556,0.1091907477812036,-0.029034626546352388
ENSGT00390000009739.Euteleostomi.001.nex,0.5,0.01992805849201768,0.4800719415079823,0.1086170044944974,0.0866683546241439,-0.021948649870353498
ENSGT00390000013284.Euteleostomi.001.nex,0.5,0.5,0.0,0.07734196069748617,0.06370602197358619,-0.013635938723899982
ENSGT00390000014894.Euteleostomi.001.nex,0.5,0.4340833542814506,0.06591664571854938,0.10700338255788,0.09037898370139644,-0.016624398856483563
ENSGT00390000002689.Euteleostomi.001.nex,0.5,0.5,0.0,0.02430788284792116,0.02152767994343756,-0.002780202904483598
ENSGT00390000002026.Euteleostomi.006.nex,0.5,0.4685598477672042,0.03144015223279578,0.06861164175050877,0.05571191748273995,-0.012899724267768815
ENSGT00390000003526.Euteleostomi.001.nex,0.5,0.5,0.0,0.15443471985837,0.1327391456071748,-0.0216955742511952
ENSGT00390000012905.Euteleostomi.001.nex,0.5,0.5,0.0,0.1001522724295808,0.1002585267372934,0.00010625430771259159
ENSGT00390000013678.Euteleostomi.001.nex,0.5,0.5,0.0,0.2342496345062142,0.2159129040518506,-0.018336730454363598
ENSGT00390000001858.Euteleostomi.001.nex,0.5,0.000847428358849267,0.49915257164115073,0.3308129565597122,0.308053219958595,-0.022759736601117186
ENSGT00390000000732.Euteleostomi.001.nex,0.5,0.5,0.0,0.08287371270856327,0.07153480616110282,-0.011338906547460448
ENSGT00390000017652.Euteleostomi.001.nex,0.5,0.5,0.0,0.1616769172219465,0.1499556360972024,-0.011721281124744104
ENSGT00390000005119.Euteleostomi.001.nex,0.5,0.2171693649303922,0.2828306350696078,0.819446966649965,0.7631397902201602,-0.05630717642980476
ENSGT00390000016053.Euteleostomi.001.nex,0.5,0.5,0.0,0.05767882922119185,0.05147070308603443,-0.006208126135157421
ENSGT00390000012857.Euteleostomi.001.nex,0.02927828198155613,0.01912299153605546,0.010155290445500672,0.05831965722414384,0.05060532366799392,-0.0077143335561499216
ENSGT00390000008481.Euteleostomi.001.nex,0.5,0.4293273785273828,0.07067262147261721,0.09421066658076406,0.08020543760196296,-0.014005228978801104
ENSGT00390000014563.Euteleostomi.002.nex,0.5,0.5,0.0,0.05572655601853176,0.04631233925943379,-0.009414216759097975
ENSGT00390000008759.Euteleostomi.001.nex,0.5,0.5,0.0,0.4581533264644447,0.4353450216524006,-0.0228083048120441
ENSGT00390000004585.Euteleostomi.001.nex,0.5,0.5,0.0,0.1765641316996934,0.1768498533188043,0.0002857216191108902
ENSGT00390000007791.Euteleostomi.001.nex,0.5,0.5,0.0,0.1558803334108037,0.1330012782300581,-0.022879055180745594
ENSGT00390000001422.Euteleostomi.001.nex,0.5,0.5,0.0,0.1431422751195417,0.1181865875812118,-0.0249556875383299
ENSGT00390000014979.Euteleostomi.001.nex,0.5,0.5,0.0,0.1480596125733166,0.1370491037400649,-0.011010508833251692
ENSGT00390000001507.Euteleostomi.002.nex,0.5,0.3356476228229189,0.16435237717708112,0.01765311358430945,0.01571213938601788,-0.0019409741982915688
ENSGT00390000000223.Euteleostomi.001.nex,0.5,0.4136139070300457,0.08638609296995431,0.07486068251574109,0.05981033392376758,-0.01505034859197351
ENSGT00390000003132.Euteleostomi.003.nex,0.5,0.5,0.0,0.09629109829578655,0.08358231165599284,-0.012708786639793718
ENSGT00390000012568.Euteleostomi.001.nex,0.5,0.5,0.0,0.1612628821630742,0.1466261431859288,-0.014636738977145403
ENSGT00390000007158.Euteleostomi.001.nex,0.5,0.4427175164588403,0.05728248354115972,0.3030067817464888,0.2561776073470314,-0.04682917439945744
ENSGT00390000003020.Euteleostomi.001.nex,0.5,0.5,0.0,0.07233451412559021,0.05927918851516745,-0.01305532561042276
ENSGT00390000015604.Euteleostomi.001.nex,0.5,0.3219443264218022,0.1780556735781978,0.04165675617987431,0.03319658912185167,-0.00846016705802264
ENSGT00390000016407.Euteleostomi.001.nex,0.5,0.5,0.0,0.1538768049729272,0.1302422162398655,-0.02363458873306168
ENSGT00390000015756.Euteleostomi.001.nex,0.1566175231963863,0.1555434727397876,0.0010740504565986964,0.219549798163203,0.2090434933281284,-0.010506304835074587
ENSGT00390000008190.Euteleostomi.001.nex,0.5,0.3802376047033538,0.11976239529664617,0.03863640472883727,0.03005422392272418,-0.008582180806113088
ENSGT00390000014072.Euteleostomi.002.nex,0.5,0.2211958512336684,0.27880414876633164,0.04055973534509888,0.02698867077141896,-0.01357106457367992
ENSGT00390000012629.Euteleostomi.004.nex,0.5,0.5,0.0,0.06224219452567458,0.05541035898334228,-0.0068318355423322985
ENSGT00390000009786.Euteleostomi.001.nex,0.5,0.5,0.0,0.09263182367081953,0.07558080152201613,-0.0170510221488034
ENSGT00390000017343.Euteleostomi.001.nex,0.5,0.5,0.0,0.1527190728734333,0.1468904767172784,-0.005828596156154914
ENSGT00390000011639.Euteleostomi.001.nex,0.5,0.5,0.0,0.08626164104570007,0.07045694963049982,-0.015804691415200245
ENSGT00390000008187.Euteleostomi.001.nex,0.5,0.5,0.0,0.03514662287027352,0.02794356635478552,-0.007203056515488002
ENSGT00390000016542.Euteleostomi.001.nex,0.5,0.4957265840501179,0.00427341594988212,0.1333358697235412,0.1117751808762816,-0.02156068884725959
ENSGT00390000018116.Euteleostomi.001.nex,0.5,0.5,0.0,0.04655697591764647,0.03359664140603145,-0.012960334511615025
ENSGT00390000004094.Euteleostomi.001.nex,0.5,0.5,0.0,0.1026327270465995,0.0851943282367127,-0.01743839880988679
ENSGT00390000015996.Euteleostomi.001.nex,0.5,0.4596512063440579,0.04034879365594207,0.09125182723808582,0.08284934884706316,-0.008402478391022664
ENSGT00390000009168.Euteleostomi.001.nex,0.5,2.263668154811604e-06,0.4999977363318452,0.0790072323259665,0.06092484146310641,-0.018082390862860093
ENSGT00390000002245.Euteleostomi.001.nex,0.5,0.5,0.0,0.07932089340596832,0.06839247100050287,-0.010928422405465446
ENSGT00390000005855.Euteleostomi.001.nex,0.5,0.5,0.0,0.1441432818387766,0.1232703343768537,-0.02087294746192289
ENSGT00390000001046.Euteleostomi.001.nex,0.5,0.01686251658887061,0.4831374834111294,0.1685731718685842,0.121903537009513,-0.046669634859071205
ENSGT00390000014476.Euteleostomi.001.nex,0.5,0.5,0.0,0.128327560564755,0.09844388941589913,-0.029883671148855873
ENSGT00390000003444.Euteleostomi.001.nex,0.1291281823917835,0.1092366404326309,0.019891541959152603,0.4879336298157394,0.4123279418161884,-0.07560568799955097
ENSGT00390000003453.Euteleostomi.001.nex,0.5,0.0137634976476454,0.4862365023523546,0.07022994488655522,0.0609973069724936,-0.00923263791406162
ENSGT00390000015260.Euteleostomi.001.nex,0.5,0.1087263859582278,0.3912736140417722,0.02047072291563587,0.01421754803084037,-0.006253174884795499
ENSGT00390000005129.Euteleostomi.001.nex,0.496725486094658,0.4914857655670546,0.005239720527603409,0.7305388356025173,0.5979718721832123,-0.13256696341930496
ENSGT00390000007479.Euteleostomi.001.nex,0.5,0.5,0.0,0.08443248087100538,0.07399218355042454,-0.01044029732058084
ENSGT00390000005268.Euteleostomi.004.nex,0.5,0.5,0.0,0.03001633852517044,0.02430741928123707,-0.00570891924393337
ENSGT00390000015332.Euteleostomi.001.nex,0.5,0.03235105144708095,0.46764894855291905,0.1793603970705807,0.1648960220953185,-0.014464374975262206
ENSGT00390000017730.Euteleostomi.001.nex,0.5,0.001449649993964741,0.49855035000603526,0.1228072048760084,0.09584815066753766,-0.026959054208470737
ENSGT00390000013648.Euteleostomi.001.nex,0.5,0.5,0.0,0.07163073488668863,0.06160173192364573,-0.010029002963042898
ENSGT00390000006278.Euteleostomi.001.nex,0.5,0.3063949781128722,0.1936050218871278,0.0870143236328879,0.07153442322710338,-0.015479900405784522
ENSGT00390000002317.Euteleostomi.001.nex,0.0004806911984490125,1.455875967559805e-07,0.0004805456108522565,0.5954299493303229,0.5213247691181873,-0.07410518021213564
ENSGT00390000002232.Euteleostomi.002.nex,0.5,0.5,0.0,0.1063908384441842,0.08047653988045371,-0.025914298563730495
ENSGT00390000001114.Euteleostomi.001.nex,0.5,0.1487358027432153,0.3512641972567847,0.02370415049107507,0.02054031288397784,-0.0031638376070972293
ENSGT00390000012935.Euteleostomi.001.nex,0.5,0.5,0.0,0.0820531565873985,0.07468950846621945,-0.007363648121179053
ENSGT00390000000715.Euteleostomi.001.nex,0.2494397770554179,0.2017262116604099,0.047713565395007984,0.1005406564795974,0.08589735768126794,-0.014643298798329457
ENSGT00390000011494.Euteleostomi.001.nex,0.5,0.5,0.0,0.3451829899944164,0.3056533596647936,-0.039529630329622756
ENSGT00390000011483.Euteleostomi.001.nex,0.5,0.5,0.0,0.215385677083538,0.199179790723134,-0.016205886360404015
ENSGT00390000017892.Euteleostomi.001.nex,0.5,0.07592375367587306,0.42407624632412694,0.08855675059440997,0.07310794394397818,-0.015448806650431787
ENSGT00390000018074.Euteleostomi.001.nex,0.5,0.08698152521308017,0.41301847478691983,0.5834069824140966,0.5349340258739301,-0.04847295654016648
ENSGT00390000001698.Euteleostomi.001.nex,0.5,0.5,0.0,0.1756469998360354,0.1674819157717407,-0.008165084064294698
ENSGT00390000018131.Euteleostomi.001.nex,0.5,0.5,0.0,0.09722493402607232,0.0818415355717674,-0.01538339845430492
ENSGT00390000000341.Euteleostomi.001.nex,0.5,0.1095123923496096,0.39048760765039037,0.144619701417828,0.11318066854449,-0.031439032873338005
ENSGT00390000002743.Euteleostomi.001.nex,0.2749561834500286,0.2153911206054819,0.059565062844546685,0.2569250381016447,0.2175186077886166,-0.039406430313028096
ENSGT00390000001557.Euteleostomi.001.nex,0.5,0.5,0.0,0.08221525730807448,0.07251793759597185,-0.009697319712102637
ENSGT00390000014167.Euteleostomi.001.nex,0.5,0.5,0.0,0.2109395484816984,0.1721687903893735,-0.038770758092324914
ENSGT00390000010974.Euteleostomi.001.nex,0.5,0.5,0.0,0.1620364065410377,0.134978698700967,-0.02705770784007072
ENSGT00390000017241.Euteleostomi.002.nex,0.5,0.3498803014426158,0.15011969855738422,0.03075396478003293,0.02174535037770598,-0.009008614402326948
ENSGT00390000017364.Euteleostomi.001.nex,0.5,0.499497020161536,0.0005029798384639794,0.2901175062621901,0.2435037439926956,-0.046613762269494485
ENSGT00390000007946.Euteleostomi.001.nex,0.5,0.007421160451708209,0.4925788395482918,0.1452128692681658,0.1033344463435334,-0.04187842292463238
ENSGT00390000016565.Euteleostomi.001.nex,0.5,0.5,0.0,0.04201788164274719,0.03722077269909567,-0.004797108943651519
ENSGT00390000010934.Euteleostomi.003.nex,0.5,0.5,0.0,0.08484242251256034,0.06912286975502187,-0.015719552757538474
ENSGT00390000000204.Euteleostomi.001.nex,0.5,0.5,0.0,0.07103821856325981,0.06292303886690329,-0.008115179696356528
ENSGT00390000015634.Euteleostomi.001.nex,0.5,0.5,0.0,0.08102026917923978,0.06355809560151748,-0.017462173577722298
ENSGT00390000015623.Euteleostomi.001.nex,0.5,0.5,0.0,0.3472174850473509,0.3386394562351062,-0.008578028812244676
ENSGT00390000007911.Euteleostomi.003.nex,0.5,0.387564629393849,0.112435370606151,0.08920510541481437,0.08367253410477594,-0.0055325713100384255
ENSGT00390000013359.Euteleostomi.001.nex,0.5,0.2116772666777608,0.28832273332223923,0.05462831074708342,0.04687393896404055,-0.00775437178304287
ENSGT00390000002611.Euteleostomi.001.nex,0.5,0.5,0.0,0.05202517787668365,0.04651642113688173,-0.005508756739801918
ENSGT00390000017221.Euteleostomi.001.nex,0.5,0.5,0.0,0.1278432685924106,0.10849592947238,-0.0193473391200306
ENSGT00390000006395.Euteleostomi.001.nex,0.5,0.5,0.0,0.1139330031908876,0.09481657362334939,-0.019116429567538215
ENSGT00390000007594.Euteleostomi.001.nex,0.5,0.5,0.0,0.1717428958792156,0.1527849947551835,-0.01895790112403209
ENSGT00390000011295.Euteleostomi.002.nex,0.5,0.5,0.0,0.05738321827237891,0.0536552957532132,-0.003727922519165712
ENSGT00390000011914.Euteleostomi.001.nex,0.5,0.5,0.0,0.1956717497608571,0.1896508844794212,-0.0060208652814359165
ENSGT00390000000537.Euteleostomi.001.nex,0.5,0.4418858509256279,0.05811414907437212,0.1413294613122869,0.1278166635461238,-0.013512797766163098
ENSGT00390000004458.Euteleostomi.001.nex,0.5,0.5,0.0,0.1092605504571553,0.09527448177091297,-0.013986068686242331
ENSGT00390000016313.Euteleostomi.001.nex,0.5,0.5,0.0,0.0305485232679493,0.02523791951497316,-0.00531060375297614
ENSGT00390000010669.Euteleostomi.001.nex,0.5,0.5,0.0,0.2298738756375704,0.2087760032279795,-0.02109787240959088
ENSGT00390000013578.Euteleostomi.003.nex,0.5,0.5,0.0,0.06088308850369364,0.0467236229277079,-0.014159465575985734
ENSGT00390000002849.Euteleostomi.001.nex,0.4384654724452102,0.4950337085657677,-0.0565682361205575,0.06931885359622758,0.05935432979753499,-0.009964523798692594
ENSGT00390000006931.Euteleostomi.001.nex,0.5,0.1277258554608977,0.3722741445391023,0.03504806787052452,0.02905062287442103,-0.0059974449961034924
ENSGT00390000000472.Euteleostomi.001.nex,0.5,0.5,0.0,0.1046078448642847,0.08211321197885602,-0.02249463288542869
ENSGT00390000008684.Euteleostomi.001.nex,0.5,0.5,0.0,0.1230015019851317,0.09749927931546272,-0.025502222669668978
ENSGT00390000014654.Euteleostomi.001.nex,0.5,0.4881824873176104,0.01181751268238962,0.2290828109133573,0.1958183797337651,-0.03326443117959221
ENSGT00390000017457.Euteleostomi.001.nex,0.5,0.5,0.0,0.1851250947815486,0.1542916752187871,-0.030833419562761505
ENSGT00390000006874.Euteleostomi.001.nex,0.5,0.5,0.0,0.09806311696624548,0.08481612549482213,-0.013246991471423344
ENSGT00390000014771.Euteleostomi.002.nex,0.5,0.5,0.0,0.1216095216291562,0.08581271914636003,-0.03579680248279617
ENSGT00390000011846.Euteleostomi.001.nex,0.5,0.5,0.0,0.1094290611407931,0.09609278437652237,-0.013336276764270724
ENSGT00390000016344.Euteleostomi.003.nex,0.5,0.5,0.0,0.1421904018942642,0.1039914374510986,-0.03819896444316562
ENSGT00390000008931.Euteleostomi.001.nex,0.5,0.5,0.0,0.1193890083951425,0.1014707864953993,-0.01791822189974321
ENSGT00390000008926.Euteleostomi.001.nex,0.5,0.5,0.0,0.1027585575698472,0.09690038901511035,-0.005858168554736851
ENSGT00390000006684.Euteleostomi.001.nex,0.5,0.5,0.0,0.05869976241953014,0.05517216509473204,-0.0035275973247981054
ENSGT00390000003896.Euteleostomi.001.nex,0.5,0.5,0.0,0.06336352238670627,0.05396838958279792,-0.00939513280390835
ENSGT00390000004149.Euteleostomi.001.nex,0.5,0.5,0.0,0.09614183294384078,0.07710525241748906,-0.019036580526351723
ENSGT00390000001630.Euteleostomi.001.nex,0.5,0.5,0.0,0.04363709713846867,0.03621858460100079,-0.007418512537467878
ENSGT00390000017014.Euteleostomi.001.nex,0.5,0.03871379982164369,0.4612862001783563,0.3466513168379662,0.2684362933412811,-0.07821502349668508
ENSGT00390000001627.Euteleostomi.001.nex,0.5,0.5,0.0,0.2116382338141483,0.1879416374210138,-0.02369659639313451
ENSGT00390000003225.Euteleostomi.001.nex,0.5,0.5,0.0,0.2695880775677842,0.2536625181768686,-0.01592555939091561
ENSGT00390000004835.Euteleostomi.001.nex,0.1103988990487032,0.02636257081625637,0.08403632823244683,0.1161345736173751,0.09766461295918784,-0.018469960658187262
ENSGT00390000013955.Euteleostomi.001.nex,0.5,0.5,0.0,0.09492927077269464,0.0794581980104218,-0.015471072762272844
ENSGT00390000017146.Euteleostomi.001.nex,0.5,0.5,0.0,0.07058541648424095,0.06320792643630585,-0.007377490047935101
ENSGT00390000009583.Euteleostomi.001.nex,0.5,0.5,0.0,0.04716252624290683,0.03896645096000525,-0.008196075282901581
ENSGT00390000001775.Euteleostomi.001.nex,0.1682330700299582,0.02549006866710424,0.14274300136285395,0.1191267660777128,0.09522844922497406,-0.023898316852738744
ENSGT00390000010039.Euteleostomi.004.nex,0.5,0.5,0.0,0.1144641410399484,0.07941418801682391,-0.03504995302312448
ENSGT00390000012628.Euteleostomi.001.nex,0.5,0.1255929410330164,0.37440705896698356,0.03201448777256515,0.02630153239763909,-0.005712955374926061
ENSGT00390000007218.Euteleostomi.001.nex,0.5,0.5,0.0,0.0712197258397354,0.0635888058634173,-0.00763091997631811
ENSGT00390000015553.Euteleostomi.001.nex,0.5,0.5,0.0,0.06131634151494951,0.0509716387003498,-0.010344702814599711
ENSGT00390000013029.Euteleostomi.001.nex,0.5,0.4823545360756519,0.017645463924348126,0.08199087906874857,0.06511652183844535,-0.016874357230303214
ENSGT00390000001762.Euteleostomi.001.nex,0.5,0.5,0.0,0.04014414051529949,0.03313254797681735,-0.007011592538482145
ENSGT00390000003145.Euteleostomi.001.nex,0.5,0.5,0.0,0.06316228631122583,0.05557987074388706,-0.007582415567338775
ENSGT00390000003839.Euteleostomi.001.nex,0.5,0.1905148186045916,0.30948518139540837,0.1716516901841257,0.1399133013278622,-0.03173838885626351
ENSGT00390000003152.Euteleostomi.001.nex,0.5,0.5,0.0,0.02717819628263547,0.02293125867524915,-0.0042469376073863176
ENSGT00390000011619.Euteleostomi.001.nex,0.5,0.5,0.0,0.06922159716232963,0.06924021586386819,1.8618701538561377e-05
ENSGT00390000002753.Euteleostomi.001.nex,0.5,0.5,0.0,0.04049286423948531,0.03603534462813583,-0.004457519611349478
ENSGT00390000014160.Euteleostomi.001.nex,0.5,0.5,0.0,0.2924434403406683,0.2842956037808985,-0.008147836559769805
ENSGT00390000012548.Euteleostomi.001.nex,0.5,0.0003278867517335082,0.4996721132482665,0.06177513379864692,0.05183578668300894,-0.00993934711563798
ENSGT00390000007813.Euteleostomi.001.nex,0.05289790702694591,0.001237113719050775,0.051660793307895136,0.07104562468014171,0.06399963608874572,-0.007045988591395991
ENSGT00390000010821.Euteleostomi.001.nex,0.5,0.030210193440453,0.469789806559547,0.1378467458542182,0.1122207826958357,-0.02562596315838249
ENSGT00390000017226.Euteleostomi.001.nex,0.5,0.5,0.0,0.1643166338680038,0.1554837419016296,-0.008832891966374185
ENSGT00390000017303.Euteleostomi.002.nex,0.5,0.5,0.0,0.104380869435825,0.0967586647644697,-0.007622204671355298
ENSGT00390000003017.Euteleostomi.001.nex,0.5,0.5,0.0,0.03529961262992763,0.03426715147513759,-0.0010324611547900403
ENSGT00390000016427.Euteleostomi.001.nex,0.5,0.5,0.0,0.10624354197402,0.08999959769333449,-0.016243944280685513
ENSGT00390000003132.Euteleostomi.002.nex,0.5,0.4209762870299488,0.07902371297005117,0.03674221124813783,0.0302227291681335,-0.006519482080004326
ENSGT00390000012690.Euteleostomi.001.nex,0.5,0.5,0.0,0.07808327938695998,0.06927041134502619,-0.008812868041933791
ENSGT00390000013091.Euteleostomi.001.nex,0.5,0.5,0.0,0.08347301503200388,0.07537854947282724,-0.008094465559176645
ENSGT00390000017882.Euteleostomi.001.nex,0.4965680669643518,0.3126467240026695,0.18392134296168228,0.457974684556522,0.3683895944721957,-0.0895850900843263
ENSGT00390000010292.Euteleostomi.001.nex,0.5,0.1092618860555816,0.3907381139444184,0.1894863698620895,0.1817715252271557,-0.0077148446349337985
ENSGT00390000013086.Euteleostomi.001.nex,0.5,0.5,0.0,0.7092467679338119,0.6757532523177471,-0.03349351561606484
ENSGT00390000011484.Euteleostomi.001.nex,0.5,0.2086148911796747,0.2913851088203253,0.2390761618734117,0.2020349082100452,-0.037041253663366525
ENSGT00390000000089.Euteleostomi.001.nex,0.5,0.5,0.0,0.05789434449701011,0.04827319166527489,-0.009621152831735216
