Filename,delta_cAIC
ENSGT00390000005058.Euteleostomi.001.nex,59.91262452143519
ENSGT00390000005434.Euteleostomi.001.nex,371.3151415518496
ENSGT00390000007831.Euteleostomi.001.nex,253.43518837132342
ENSGT00390000002550.Euteleostomi.001.nex,74.55957189498167
ENSGT00390000004114.Euteleostomi.001.nex,112.36616587185199
ENSGT00390000003070.Euteleostomi.001.nex,146.47620322131843
ENSGT00390000003100.Euteleostomi.001.nex,149.39743682970584
ENSGT00390000004064.Euteleostomi.001.nex,205.69195860189666
ENSGT00390000000862.Euteleostomi.001.nex,182.90195642372055
ENSGT00390000009864.Euteleostomi.001.nex,264.6223016270196
ENSGT00390000003648.Euteleostomi.001.nex,170.83639430345193
ENSGT00390000002743.Euteleostomi.001.nex,180.16316392754015
ENSGT00390000003224.Euteleostomi.001.nex,92.5840618847651
ENSGT00390000003354.Euteleostomi.001.nex,119.57752194456953
ENSGT00390000002368.Euteleostomi.001.nex,186.23190798443102
ENSGT00390000008429.Euteleostomi.001.nex,200.69622247212828
ENSGT00390000010781.Euteleostomi.001.nex,33.08199651392283
ENSGT00390000005939.Euteleostomi.002.nex,127.1915557234006
ENSGT00390000006791.Euteleostomi.001.nex,250.82294570416525
ENSGT00390000008135.Euteleostomi.001.nex,219.92126335190096
ENSGT00390000009415.Euteleostomi.001.nex,236.6521270032208
ENSGT00390000008002.Euteleostomi.001.nex,422.2957877744702
ENSGT00390000009109.Euteleostomi.001.nex,118.54049035243952
ENSGT00390000006244.Euteleostomi.001.nex,76.72008256029403
ENSGT00390000007723.Euteleostomi.001.nex,184.3062364771904
ENSGT00390000006758.Euteleostomi.001.nex,179.5148464765516
ENSGT00390000006373.Euteleostomi.001.nex,-215.38696622580756
ENSGT00390000010213.Euteleostomi.001.nex,115.68195098975048
ENSGT00390000004053.Euteleostomi.001.nex,113.65067595167056
ENSGT00390000003047.Euteleostomi.001.nex,109.76930031091615
ENSGT00390000002417.Euteleostomi.001.nex,172.95475747857927
ENSGT00390000004586.Euteleostomi.001.nex,31.858939996600384
ENSGT00390000006983.Euteleostomi.001.nex,133.16950030626322
ENSGT00390000003592.Euteleostomi.001.nex,51.638692810809516
ENSGT00390000007430.Euteleostomi.001.nex,149.55561922697052
ENSGT00390000009788.Euteleostomi.001.nex,212.933080622759
ENSGT00390000001143.Euteleostomi.001.nex,84.32802467552392
ENSGT00390000000424.Euteleostomi.001.nex,71.30258998174986
ENSGT00390000002821.Euteleostomi.001.nex,132.91227612543753
ENSGT00390000007540.Euteleostomi.001.nex,219.12266623068535
ENSGT00390000000463.Euteleostomi.001.nex,226.19986833416624
ENSGT00390000001568.Euteleostomi.001.nex,142.39940892549203
ENSGT00390000004810.Euteleostomi.007.nex,114.33283447553549
ENSGT00390000006482.Euteleostomi.001.nex,191.76476698025635
ENSGT00390000009631.Euteleostomi.001.nex,123.25834136935009
ENSGT00390000008356.Euteleostomi.001.nex,50.567495005110686
ENSGT00390000009741.Euteleostomi.001.nex,100.45860781289957
ENSGT00390000008226.Euteleostomi.001.nex,67.06901345577717
ENSGT00390000002998.Euteleostomi.001.nex,72.21877277908493
ENSGT00390000007753.Euteleostomi.001.nex,175.2958514255006
ENSGT00390000006658.Euteleostomi.001.nex,105.03524743545131
ENSGT00390000006234.Euteleostomi.001.nex,202.57367172084923
ENSGT00390000010738.Euteleostomi.001.nex,220.9424425579
ENSGT00390000000747.Euteleostomi.001.nex,178.11036645856802
ENSGT00390000008490.Euteleostomi.001.nex,174.40214733142057
ENSGT00390000010354.Euteleostomi.001.nex,167.92446823731734
ENSGT00390000007623.Euteleostomi.001.nex,257.08093999869016
ENSGT00390000006303.Euteleostomi.001.nex,141.19762657889078
ENSGT00390000007714.Euteleostomi.001.nex,106.31313338121981
ENSGT00390000008459.Euteleostomi.001.nex,105.62221047877756
ENSGT00390000009552.Euteleostomi.001.nex,183.84607067094112
ENSGT00390000000292.Euteleostomi.001.nex,75.28803118788346
ENSGT00390000005839.Euteleostomi.002.nex,179.52351405278023
ENSGT00390000008072.Euteleostomi.001.nex,125.20329848179063
ENSGT00390000003324.Euteleostomi.001.nex,261.73649090938034
ENSGT00390000002643.Euteleostomi.001.nex,32.554426036721
ENSGT00390000003748.Euteleostomi.001.nex,136.40527986211328
ENSGT00390000008991.Euteleostomi.001.nex,305.7092072701016
ENSGT00390000005727.Euteleostomi.001.nex,192.2813222831901
ENSGT00390000004207.Euteleostomi.001.nex,180.46409504934127
ENSGT00390000004377.Euteleostomi.001.nex,15.204196613249223
ENSGT00390000003213.Euteleostomi.001.nex,183.48855758768423
ENSGT00390000008958.Euteleostomi.001.nex,124.25673593913962
ENSGT00390000009853.Euteleostomi.001.nex,164.48160417108738
ENSGT00390000003781.Euteleostomi.001.nex,215.505936850941
ENSGT00390000008828.Euteleostomi.001.nex,281.5183390837701
ENSGT00390000009615.Euteleostomi.001.nex,173.73314982172087
ENSGT00390000008202.Euteleostomi.001.nex,129.22198864396705
ENSGT00390000006591.Euteleostomi.001.nex,158.5207890163365
ENSGT00390000010581.Euteleostomi.001.nex,197.6399874173403
ENSGT00390000004994.Euteleostomi.001.nex,135.29669363707217
ENSGT00390000008335.Euteleostomi.001.nex,196.65014163792875
ENSGT00390000008759.Euteleostomi.001.nex,39.01026758732996
ENSGT00390000001017.Euteleostomi.001.nex,145.67964538898286
ENSGT00390000005811.Euteleostomi.001.nex,191.7796653315072
ENSGT00390000002975.Euteleostomi.001.nex,82.05263377102096
ENSGT00390000006173.Euteleostomi.001.nex,212.62778761399204
ENSGT00390000007108.Euteleostomi.001.nex,28.538822412710374
ENSGT00390000006044.Euteleostomi.001.nex,33.40074798446585
ENSGT00390000000447.Euteleostomi.001.nex,192.64192063563314
ENSGT00390000009387.Euteleostomi.001.nex,171.21772776299258
ENSGT00390000010548.Euteleostomi.001.nex,265.3623606028659
ENSGT00390000000537.Euteleostomi.001.nex,258.4283222751328
ENSGT00390000007453.Euteleostomi.001.nex,257.74956766503965
ENSGT00390000003839.Euteleostomi.001.nex,54.07556073075466
ENSGT00390000002932.Euteleostomi.001.nex,-38.58207057732943
ENSGT00390000004495.Euteleostomi.001.nex,114.2904207219035
ENSGT00390000002096.Euteleostomi.001.nex,63.68564764580515
ENSGT00390000006890.Euteleostomi.001.nex,224.4658020363786
ENSGT00390000005082.Euteleostomi.001.nex,269.23747723860015
ENSGT00390000004077.Euteleostomi.001.nex,179.7308680317292
ENSGT00390000002168.Euteleostomi.001.nex,217.7154382120034
ENSGT00390000004140.Euteleostomi.001.nex,9.44448886452119
ENSGT00390000003024.Euteleostomi.001.nex,70.2045824994675
ENSGT00390000006859.Euteleostomi.001.nex,113.14712153145047
ENSGT00390000003154.Euteleostomi.001.nex,144.39749962950282
ENSGT00390000010849.Euteleostomi.001.nex,80.24092664847421
ENSGT00390000009877.Euteleostomi.001.nex,151.27460365045044
ENSGT00390000009907.Euteleostomi.001.nex,285.92439645180093
ENSGT00390000009940.Euteleostomi.001.nex,117.18577943418131
ENSGT00390000002799.Euteleostomi.001.nex,101.06206288274916
ENSGT00390000003692.Euteleostomi.001.nex,95.84488850664638
ENSGT00390000004778.Euteleostomi.001.nex,130.12314240335309
ENSGT00390000008751.Euteleostomi.003.nex,125.10305009282092
ENSGT00390000005703.Euteleostomi.001.nex,267.17710051385075
ENSGT00390000003300.Euteleostomi.001.nex,36.139374991214936
ENSGT00390000002667.Euteleostomi.001.nex,230.32575015549082
ENSGT00390000005744.Euteleostomi.001.nex,189.62219000040932
ENSGT00390000009989.Euteleostomi.001.nex,216.31848025034924
ENSGT00390000001507.Euteleostomi.002.nex,201.10157024116052
ENSGT00390000000060.Euteleostomi.002.nex,2.1898154812261055
ENSGT00390000007395.Euteleostomi.001.nex,111.72747578491908
ENSGT00390000009531.Euteleostomi.001.nex,215.06560366382337
ENSGT00390000010434.Euteleostomi.002.nex,142.48409718440962
ENSGT00390000001718.Euteleostomi.001.nex,116.06466007643758
ENSGT00390000001374.Euteleostomi.001.nex,207.64135893962884
ENSGT00390000008339.Euteleostomi.002.nex,203.06575199711006
ENSGT00390000002887.Euteleostomi.002.nex,146.5107589802392
ENSGT00390000009194.Euteleostomi.001.nex,237.88235793443346
ENSGT00390000000724.Euteleostomi.001.nex,403.84429407466087
ENSGT00390000009488.Euteleostomi.001.nex,150.5887377702311
ENSGT00390000000654.Euteleostomi.001.nex,64.45478578238612
ENSGT00390000007965.Euteleostomi.001.nex,194.1508181843201
ENSGT00390000007815.Euteleostomi.001.nex,127.72313707212606
ENSGT00390000005410.Euteleostomi.001.nex,73.844354557521
ENSGT00390000002533.Euteleostomi.001.nex,15.849269819060282
ENSGT00390000007852.Euteleostomi.001.nex,-3.359365477655956
ENSGT00390000004040.Euteleostomi.001.nex,279.2139475895892
ENSGT00390000002443.Euteleostomi.001.nex,95.37702448598066
ENSGT00390000003581.Euteleostomi.001.nex,195.1828444381208
ENSGT00390000005182.Euteleostomi.001.nex,170.18893641525938
ENSGT00390000004595.Euteleostomi.001.nex,181.76375435494083
ENSGT00390000007464.Euteleostomi.001.nex,140.71123877668015
ENSGT00390000002905.Euteleostomi.001.nex,164.60652282338742
ENSGT00390000008571.Euteleostomi.002.nex,188.19982456559956
ENSGT00390000006103.Euteleostomi.001.nex,97.97519631175965
ENSGT00390000005861.Euteleostomi.001.nex,130.7267081127793
ENSGT00390000010113.Euteleostomi.001.nex,118.97145293627909
ENSGT00390000000470.Euteleostomi.001.nex,197.0286249890596
ENSGT00390000010063.Euteleostomi.001.nex,201.66156311637133
ENSGT00390000005911.Euteleostomi.001.nex,124.01083444133837
ENSGT00390000001117.Euteleostomi.001.nex,188.24018699645967
ENSGT00390000003939.Euteleostomi.001.nex,41.885675342869945
ENSGT00390000006458.Euteleostomi.001.nex,171.98192989741983
ENSGT00390000003849.Euteleostomi.001.nex,179.00991363999128
ENSGT00390000005826.Euteleostomi.001.nex,203.82232887954888
ENSGT00390000009209.Euteleostomi.001.nex,169.71841294040132
ENSGT00390000009379.Euteleostomi.001.nex,225.45475487182375
ENSGT00390000001485.Euteleostomi.001.nex,79.86329663519427
ENSGT00390000006260.Euteleostomi.001.nex,83.76826744944265
ENSGT00390000001304.Euteleostomi.001.nex,189.27763221628993
ENSGT00390000000713.Euteleostomi.001.nex,146.9913952275274
ENSGT00390000001618.Euteleostomi.001.nex,31.2620377931828
ENSGT00390000000754.Euteleostomi.001.nex,88.4712343132851
ENSGT00390000009588.Euteleostomi.001.nex,291.02932445247006
ENSGT00390000001233.Euteleostomi.001.nex,337.19951361054336
ENSGT00390000007630.Euteleostomi.001.nex,105.06683165126015
ENSGT00390000006227.Euteleostomi.001.nex,150.07578732391994
ENSGT00390000008655.Euteleostomi.002.nex,208.17563546311976
ENSGT00390000008061.Euteleostomi.001.nex,11.339357622051466
ENSGT00390000004554.Euteleostomi.003.nex,128.51993778551332
ENSGT00390000009431.Euteleostomi.001.nex,173.7818926846901
ENSGT00390000007295.Euteleostomi.001.nex,0.565982487067231
ENSGT00390000004708.Euteleostomi.001.nex,104.09962375545001
ENSGT00390000002767.Euteleostomi.001.nex,47.77894745031335
ENSGT00390000005773.Euteleostomi.001.nex,151.21888298200065
ENSGT00390000004214.Euteleostomi.001.nex,156.83613875792798
ENSGT00390000003337.Euteleostomi.001.nex,131.05702791044314
ENSGT00390000004323.Euteleostomi.001.nex,142.65114992884082
ENSGT00390000005644.Euteleostomi.001.nex,232.21130093847023
ENSGT00390000005100.Euteleostomi.002.nex,4.11798548950901
ENSGT00390000007000.Euteleostomi.003.nex,294.53555422130376
ENSGT00390000004420.Euteleostomi.002.nex,95.31381271491773
ENSGT00390000004786.Euteleostomi.001.nex,239.05292365931382
ENSGT00390000003347.Euteleostomi.002.nex,128.90229567228926
ENSGT00390000002053.Euteleostomi.001.nex,128.88188178681958
ENSGT00390000009402.Euteleostomi.003.nex,137.7615641750017
ENSGT00390000004450.Euteleostomi.001.nex,195.11835085743587
ENSGT00390000004520.Euteleostomi.001.nex,160.008617318912
ENSGT00390000006925.Euteleostomi.001.nex,123.97150826752113
ENSGT00390000003444.Euteleostomi.001.nex,108.55497560058393
ENSGT00390000003403.Euteleostomi.001.nex,54.53173533626318
ENSGT00390000002164.Euteleostomi.001.nex,71.1050821651329
ENSGT00390000007919.Euteleostomi.001.nex,197.4672958344363
ENSGT00390000004417.Euteleostomi.001.nex,318.08971168831704
ENSGT00390000008339.Euteleostomi.001.nex,-1.797803443409066
ENSGT00390000009232.Euteleostomi.001.nex,175.9731669548246
ENSGT00390000010091.Euteleostomi.001.nex,299.3842401498332
ENSGT00390000006081.Euteleostomi.001.nex,109.6008943271172
ENSGT00390000010337.Euteleostomi.002.nex,23.37028542788903
ENSGT00390000002887.Euteleostomi.001.nex,-31.55185916504888
ENSGT00390000008249.Euteleostomi.001.nex,57.50987055765472
ENSGT00390000008662.Euteleostomi.001.nex,147.00626900557108
ENSGT00390000008712.Euteleostomi.001.nex,150.28430294622194
ENSGT00390000010128.Euteleostomi.001.nex,109.6597443038263
ENSGT00390000010434.Euteleostomi.001.nex,194.16950236020057
ENSGT00390000000060.Euteleostomi.001.nex,149.75140483499854
ENSGT00390000001507.Euteleostomi.001.nex,245.00796453014118
ENSGT00390000005295.Euteleostomi.003.nex,154.75267755932146
ENSGT00390000007074.Euteleostomi.001.nex,132.56959663777525
ENSGT00390000009151.Euteleostomi.001.nex,163.66243713076983
ENSGT00390000007685.Euteleostomi.001.nex,230.48641779740092
ENSGT00390000007911.Euteleostomi.003.nex,129.5734411158901
ENSGT00390000009484.Euteleostomi.001.nex,131.99998058498932
ENSGT00390000006747.Euteleostomi.001.nex,85.2561424234591
ENSGT00390000008335.Euteleostomi.002.nex,151.21570002712178
ENSGT00390000000344.Euteleostomi.001.nex,214.446084009498
ENSGT00390000000728.Euteleostomi.001.nex,345.2060263072726
ENSGT00390000000303.Euteleostomi.001.nex,163.41997963231915
ENSGT00390000006670.Euteleostomi.001.nex,150.7188899652283
ENSGT00390000004140.Euteleostomi.002.nex,143.31244199102002
ENSGT00390000004396.Euteleostomi.001.nex,200.91174892488925
ENSGT00390000004402.Euteleostomi.004.nex,227.19163566814132
ENSGT00390000004643.Euteleostomi.001.nex,173.8026303771003
ENSGT00390000002240.Euteleostomi.001.nex,226.82785236064956
ENSGT00390000005213.Euteleostomi.001.nex,123.3644229069323
ENSGT00390000001440.Euteleostomi.001.nex,198.33056202607258
ENSGT00390000010028.Euteleostomi.001.nex,182.8537973406319
ENSGT00390000007133.Euteleostomi.001.nex,230.67370665669114
ENSGT00390000006454.Euteleostomi.001.nex,101.15043082563352
ENSGT00390000001577.Euteleostomi.001.nex,84.36716667294968
ENSGT00390000006413.Euteleostomi.001.nex,221.15139621504932
ENSGT00390000002879.Euteleostomi.001.nex,150.98284198666352
ENSGT00390000009476.Euteleostomi.002.nex,190.592937090536
ENSGT00390000001407.Euteleostomi.001.nex,162.5252540423512
ENSGT00390000009934.Euteleostomi.003.nex,122.51637135423516
ENSGT00390000001233.Euteleostomi.002.nex,239.945317140734
ENSGT00390000001195.Euteleostomi.001.nex,58.79227547773007
ENSGT00390000009719.Euteleostomi.001.nex,47.658438723222844
ENSGT00390000000663.Euteleostomi.002.nex,107.70580994538977
ENSGT00390000001768.Euteleostomi.002.nex,345.4045014567141
ENSGT00390000004420.Euteleostomi.001.nex,154.5610555965486
ENSGT00390000005147.Euteleostomi.001.nex,155.2541018662414
ENSGT00390000004550.Euteleostomi.001.nex,65.66818217258879
ENSGT00390000005037.Euteleostomi.001.nex,136.34729199875073
ENSGT00390000010902.Euteleostomi.001.nex,21.25937885178905
ENSGT00390000010872.Euteleostomi.001.nex,152.00267790637736
ENSGT00390000005100.Euteleostomi.001.nex,52.59960799263354
ENSGT00390000008152.Euteleostomi.003.nex,-21.998958146679797
ENSGT00390000006862.Euteleostomi.001.nex,182.59307769345833
ENSGT00390000002408.Euteleostomi.001.nex,218.69322052958887
ENSGT00390000005492.Euteleostomi.001.nex,126.68545946926679
ENSGT00390000004599.Euteleostomi.001.nex,177.2757807632479
ENSGT00390000004323.Euteleostomi.002.nex,191.70285448809955
ENSGT00390000000883.Euteleostomi.001.nex,195.88561975871926
ENSGT00390000005224.Euteleostomi.001.nex,232.37979917771008
ENSGT00390000002230.Euteleostomi.001.nex,87.07647853875505
ENSGT00390000009885.Euteleostomi.001.nex,193.99547420119052
ENSGT00390000003710.Euteleostomi.001.nex,304.147963763372
ENSGT00390000004674.Euteleostomi.001.nex,152.74957005822216
ENSGT00390000008341.Euteleostomi.003.nex,208.14138852075848
ENSGT00390000000096.Euteleostomi.003.nex,-4.207616177620366
ENSGT00390000004368.Euteleostomi.001.nex,141.7083613743871
ENSGT00390000002307.Euteleostomi.001.nex,149.74058454204487
ENSGT00390000000018.Euteleostomi.003.nex,227.34007190607372
ENSGT00390000008947.Euteleostomi.001.nex,216.13894980563055
ENSGT00390000002533.Euteleostomi.002.nex,107.01229085778323
ENSGT00390000002695.Euteleostomi.001.nex,38.61783961481092
ENSGT00390000003282.Euteleostomi.001.nex,258.08642354305084
ENSGT00390000008837.Euteleostomi.001.nex,176.6577318810414
ENSGT00390000006647.Euteleostomi.001.nex,279.02695762444637
ENSGT00390000001723.Euteleostomi.001.nex,111.45125604268833
ENSGT00390000000628.Euteleostomi.001.nex,201.8777188130207
ENSGT00390000000244.Euteleostomi.001.nex,149.23275658944112
ENSGT00390000003880.Euteleostomi.002.nex,187.56238345947895
ENSGT00390000010727.Euteleostomi.001.nex,122.18152762181853
ENSGT00390000001653.Euteleostomi.001.nex,155.45485857131735
ENSGT00390000000334.Euteleostomi.001.nex,183.45600599338013
ENSGT00390000001278.Euteleostomi.001.nex,218.1245927396085
ENSGT00390000010760.Euteleostomi.001.nex,257.0978258142695
ENSGT00390000010382.Euteleostomi.001.nex,215.21368907026772
ENSGT00390000008536.Euteleostomi.001.nex,81.88832796334304
ENSGT00390000007785.Euteleostomi.001.nex,38.71479850536889
ENSGT00390000005826.Euteleostomi.002.nex,228.59845598164065
ENSGT00390000009016.Euteleostomi.001.nex,55.92259001394177
ENSGT00390000001117.Euteleostomi.002.nex,209.69118027999139
ENSGT00390000009166.Euteleostomi.001.nex,210.91543267948873
ENSGT00390000005581.Euteleostomi.001.nex,39.143517651325965
ENSGT00390000003182.Euteleostomi.001.nex,119.36254723095044
ENSGT00390000003560.Euteleostomi.001.nex,8.86122773390889
ENSGT00390000004404.Euteleostomi.001.nex,77.85618611035898
ENSGT00390000010811.Euteleostomi.001.nex,226.8944088426706
ENSGT00390000005163.Euteleostomi.001.nex,223.48224437355566
ENSGT00390000004068.Euteleostomi.001.nex,128.4078339102707
ENSGT00390000001965.Euteleostomi.001.nex,148.68416457752028
ENSGT00390000008041.Euteleostomi.003.nex,-24.569324136915384
ENSGT00390000004574.Euteleostomi.001.nex,110.74950734601725
ENSGT00390000004118.Euteleostomi.001.nex,178.60400100791594
ENSGT00390000002177.Euteleostomi.001.nex,86.27721441804624
ENSGT00390000005548.Euteleostomi.001.nex,219.1701594501883
ENSGT00390000010254.Euteleostomi.002.nex,177.89238555939482
ENSGT00390000000491.Euteleostomi.001.nex,97.60466134297894
ENSGT00390000009187.Euteleostomi.002.nex,198.3475628720298
ENSGT00390000002894.Euteleostomi.001.nex,164.22983790376384
ENSGT00390000001008.Euteleostomi.001.nex,84.8915671613795
ENSGT00390000007067.Euteleostomi.001.nex,125.78627892520899
ENSGT00390000009109.Euteleostomi.002.nex,4.900760709449969
ENSGT00390000010427.Euteleostomi.001.nex,-54.51163650199305
ENSGT00390000004832.Euteleostomi.001.nex,142.24127489095918
ENSGT00390000005939.Euteleostomi.001.nex,140.6315255906702
ENSGT00390000010557.Euteleostomi.001.nex,100.07028245969559
ENSGT00390000007020.Euteleostomi.001.nex,87.66130485429312
ENSGT00390000010291.Euteleostomi.001.nex,130.52668243789185
ENSGT00390000008139.Euteleostomi.001.nex,217.81115566975495
ENSGT00390000009142.Euteleostomi.001.nex,152.9591425429544
ENSGT00390000010047.Euteleostomi.002.nex,2.2094621418109455
ENSGT00390000007696.Euteleostomi.001.nex,159.0003008827589
ENSGT00390000006663.Euteleostomi.001.nex,27.91640685713628
ENSGT00390000010703.Euteleostomi.001.nex,157.98099925854876
ENSGT00390000006338.Euteleostomi.001.nex,50.00536232343438
ENSGT00390000001630.Euteleostomi.001.nex,234.9347911620389
ENSGT00390000010744.Euteleostomi.001.nex,165.44069986382965
ENSGT00390000009497.Euteleostomi.001.nex,49.74446651740436
ENSGT00390000004987.Euteleostomi.002.nex,38.19168154193176
ENSGT00390000004114.Euteleostomi.002.nex,108.43530630043824
ENSGT00390000001969.Euteleostomi.002.nex,213.71120744858126
ENSGT00390000004385.Euteleostomi.001.nex,124.2407664619459
ENSGT00390000000417.Euteleostomi.003.nex,112.84212498741908
ENSGT00390000002364.Euteleostomi.001.nex,37.1734833531732
ENSGT00390000006586.Euteleostomi.003.nex,35.8027202351077
ENSGT00390000004650.Euteleostomi.001.nex,133.62158280677204
ENSGT00390000002253.Euteleostomi.001.nex,177.5237944516282
ENSGT00390000006883.Euteleostomi.002.nex,-9.881570709349035
ENSGT00390000001414.Euteleostomi.001.nex,224.1209335732201
ENSGT00390000000003.Euteleostomi.001.nex,95.1802785142063
ENSGT00390000004842.Euteleostomi.001.nex,194.42782795325365
ENSGT00390000005949.Euteleostomi.001.nex,188.4667028210315
ENSGT00390000009298.Euteleostomi.001.nex,190.79873890057934
ENSGT00390000003856.Euteleostomi.001.nex,82.19395748634997
ENSGT00390000008529.Euteleostomi.002.nex,31.599722284772724
ENSGT00390000007050.Euteleostomi.001.nex,74.34270168076
ENSGT00390000008771.Euteleostomi.001.nex,120.73399225347202
ENSGT00390000009366.Euteleostomi.001.nex,233.468743225887
ENSGT00390000008646.Euteleostomi.001.nex,82.53539533681032
ENSGT00390000006658.Euteleostomi.002.nex,-17.98169515852169
ENSGT00390000007753.Euteleostomi.002.nex,165.37072988438013
ENSGT00390000006192.Euteleostomi.001.nex,275.39258641244123
ENSGT00390000003367.Euteleostomi.003.nex,194.5475122259504
ENSGT00390000002077.Euteleostomi.001.nex,26.13858343219181
ENSGT00390000005063.Euteleostomi.001.nex,93.72238190246026
ENSGT00390000008958.Euteleostomi.002.nex,178.21849626053154
ENSGT00390000003427.Euteleostomi.001.nex,165.5540682500614
ENSGT00390000005448.Euteleostomi.001.nex,45.30952207320661
ENSGT00390000005154.Euteleostomi.001.nex,314.0612711199301
ENSGT00390000002030.Euteleostomi.001.nex,134.57361609195505
ENSGT00390000006836.Euteleostomi.001.nex,121.35317255641257
ENSGT00390000004096.Euteleostomi.001.nex,171.55005529857954
ENSGT00390000005481.Euteleostomi.001.nex,198.33342077314956
ENSGT00390000003082.Euteleostomi.001.nex,76.93285222538725
ENSGT00390000004717.Euteleostomi.001.nex,211.3291697415716
ENSGT00390000005270.Euteleostomi.001.nex,186.78035965976596
ENSGT00390000005300.Euteleostomi.001.nex,162.60333193424958
ENSGT00390000002223.Euteleostomi.001.nex,153.6613676277484
ENSGT00390000004799.Euteleostomi.001.nex,109.63206796435406
ENSGT00390000001777.Euteleostomi.001.nex,76.69248208332283
ENSGT00390000000360.Euteleostomi.001.nex,200.38137933737926
ENSGT00390000010773.Euteleostomi.001.nex,151.74560902803933
ENSGT00390000001607.Euteleostomi.001.nex,241.54008869645986
ENSGT00390000004810.Euteleostomi.004.nex,125.78108985087601
ENSGT00390000010734.Euteleostomi.001.nex,263.54534612325915
ENSGT00390000009597.Euteleostomi.001.nex,186.57820894709948
ENSGT00390000010947.Euteleostomi.005.nex,239.19637227215935
ENSGT00390000008356.Euteleostomi.002.nex,8.770096395695873
ENSGT00390000006348.Euteleostomi.001.nex,219.06302183505977
ENSGT00390000006654.Euteleostomi.001.nex,24.15438972447396
ENSGT00390000006238.Euteleostomi.001.nex,210.63603261038043
ENSGT00390000009005.Euteleostomi.001.nex,169.21221841696024
ENSGT00390000009042.Euteleostomi.001.nex,165.65603595174434
ENSGT00390000004010.Euteleostomi.003.nex,213.59308163199057
ENSGT00390000007796.Euteleostomi.001.nex,128.14704271066876
ENSGT00390000002563.Euteleostomi.003.nex,200.76381593459155
ENSGT00390000010391.Euteleostomi.001.nex,177.07269202808084
ENSGT00390000009950.Euteleostomi.001.nex,77.09791685844903
ENSGT00390000002789.Euteleostomi.001.nex,173.42778727273253
ENSGT00390000005338.Euteleostomi.001.nex,149.1028100732401
ENSGT00390000005754.Euteleostomi.001.nex,129.7432531145496
ENSGT00390000003227.Euteleostomi.001.nex,104.29855516746102
ENSGT00390000002740.Euteleostomi.001.nex,343.4466252125021
ENSGT00390000004343.Euteleostomi.001.nex,112.0935451562982
ENSGT00390000008892.Euteleostomi.001.nex,241.3425541298402
ENSGT00390000005624.Euteleostomi.001.nex,248.82364149986097
ENSGT00390000002707.Euteleostomi.001.nex,235.46365867547001
ENSGT00390000004304.Euteleostomi.001.nex,289.5818583385617
ENSGT00390000002677.Euteleostomi.001.nex,134.42180684101822
ENSGT00390000004941.Euteleostomi.002.nex,165.74271476789
ENSGT00390000008046.Euteleostomi.001.nex,382.9595319092696
ENSGT00390000007153.Euteleostomi.002.nex,173.69935496405014
ENSGT00390000009566.Euteleostomi.001.nex,132.7698208695292
ENSGT00390000007578.Euteleostomi.002.nex,100.66184771907137
ENSGT00390000001517.Euteleostomi.002.nex,94.41529639372948
ENSGT00390000004906.Euteleostomi.002.nex,26.981169978931575
ENSGT00390000009416.Euteleostomi.001.nex,172.90760122675056
ENSGT00390000008171.Euteleostomi.001.nex,181.18607655182223
ENSGT00390000009222.Euteleostomi.002.nex,211.44945752247077
ENSGT00390000006337.Euteleostomi.001.nex,85.8541273996052
ENSGT00390000009184.Euteleostomi.001.nex,134.73567037260273
ENSGT00390000000358.Euteleostomi.001.nex,297.4697774318902
ENSGT00390000010327.Euteleostomi.001.nex,103.49127642789108
ENSGT00390000001323.Euteleostomi.001.nex,143.61094585338105
ENSGT00390000008593.Euteleostomi.001.nex,168.69837421844932
ENSGT00390000001439.Euteleostomi.004.nex,76.95858289720127
ENSGT00390000006200.Euteleostomi.001.nex,144.97635004161566
ENSGT00390000006370.Euteleostomi.001.nex,156.8068597483889
ENSGT00390000001214.Euteleostomi.001.nex,104.98471908503598
ENSGT00390000006581.Euteleostomi.001.nex,209.44173793507161
ENSGT00390000000182.Euteleostomi.001.nex,161.48106368095978
ENSGT00390000004984.Euteleostomi.001.nex,191.86229849129086
ENSGT00390000008255.Euteleostomi.001.nex,164.4774186743889
ENSGT00390000010591.Euteleostomi.001.nex,137.3381601236415
ENSGT00390000008325.Euteleostomi.001.nex,11.662029690811323
ENSGT00390000008212.Euteleostomi.001.nex,151.81114676783545
ENSGT00390000000527.Euteleostomi.001.nex,102.74730553905101
ENSGT00390000009397.Euteleostomi.001.nex,100.34443121554705
ENSGT00390000006124.Euteleostomi.001.nex,128.61361772434202
ENSGT00390000007443.Euteleostomi.001.nex,335.7834220822806
ENSGT00390000000560.Euteleostomi.001.nex,198.19966546628166
ENSGT00390000005801.Euteleostomi.001.nex,213.92845007490905
ENSGT00390000010003.Euteleostomi.001.nex,216.4987836583614
ENSGT00390000004199.Euteleostomi.001.nex,190.06075320244054
ENSGT00390000003458.Euteleostomi.001.nex,335.4633461405201
ENSGT00390000006939.Euteleostomi.001.nex,237.38601394691977
ENSGT00390000007832.Euteleostomi.001.nex,198.01077652439835
ENSGT00390000000826.Euteleostomi.001.nex,147.26780881181912
ENSGT00390000003103.Euteleostomi.001.nex,129.86321750622483
ENSGT00390000004067.Euteleostomi.001.nex,181.04016976248386
ENSGT00390000000911.Euteleostomi.001.nex,257.5332107598206
ENSGT00390000006347.Euteleostomi.001.nex,73.64958335580013
